base_topology,labeling_id,circuit_family,logical_qubits,optimization_level,transpiler_seed,output_two_qubit_depth,baseline_two_qubit_depth,two_qubit_depth_penalty
line_27,r07,efficient_su2,16,0,55,357,32,11.15625
line_27,r07,efficient_su2,16,1,11,122,32,3.8125
line_27,r07,efficient_su2,16,1,22,122,32,3.8125
line_27,r07,efficient_su2,16,1,33,122,32,3.8125
line_27,r07,efficient_su2,16,1,44,122,32,3.8125
line_27,r07,efficient_su2,16,1,55,122,32,3.8125
line_27,r07,efficient_su2,16,3,11,114,32,3.5625
line_27,r07,efficient_su2,16,3,22,114,32,3.5625
line_27,r07,efficient_su2,16,3,33,114,32,3.5625
line_27,r07,efficient_su2,16,3,44,114,32,3.5625
line_27,r07,efficient_su2,16,3,55,114,32,3.5625
line_27,r07,efficient_su2,20,0,11,500,40,12.5
line_27,r07,efficient_su2,20,0,22,585,40,14.625
line_27,r07,efficient_su2,20,0,33,535,40,13.375
line_27,r07,efficient_su2,20,0,44,514,40,12.85
line_27,r07,efficient_su2,20,0,55,523,40,13.075
line_27,r07,efficient_su2,20,1,11,154,40,3.85
line_27,r07,efficient_su2,20,1,22,154,40,3.85
line_27,r07,efficient_su2,20,1,33,154,40,3.85
line_27,r07,efficient_su2,20,1,44,154,40,3.85
line_27,r07,efficient_su2,20,1,55,154,40,3.85
line_27,r07,efficient_su2,20,3,11,146,40,3.65
line_27,r07,efficient_su2,20,3,22,146,40,3.65
line_27,r07,efficient_su2,20,3,33,146,40,3.65
line_27,r07,efficient_su2,20,3,44,146,40,3.65
line_27,r07,efficient_su2,20,3,55,146,40,3.65
line_27,r07,efficient_su2,24,0,11,653,48,13.604166666666666
line_27,r07,efficient_su2,24,0,22,636,48,13.25
line_27,r07,efficient_su2,24,0,33,615,48,12.8125
line_27,r07,efficient_su2,24,0,44,606,48,12.625
line_27,r07,efficient_su2,24,0,55,605,48,12.604166666666666
line_27,r07,efficient_su2,24,1,11,186,48,3.875
line_27,r07,efficient_su2,24,1,22,186,48,3.875
line_27,r07,efficient_su2,24,1,33,186,48,3.875
line_27,r07,efficient_su2,24,1,44,186,48,3.875
line_27,r07,efficient_su2,24,1,55,186,48,3.875
line_27,r07,efficient_su2,24,3,11,178,48,3.7083333333333335
line_27,r07,efficient_su2,24,3,22,174,48,3.625
line_27,r07,efficient_su2,24,3,33,178,48,3.7083333333333335
line_27,r07,efficient_su2,24,3,44,178,48,3.7083333333333335
line_27,r07,efficient_su2,24,3,55,178,48,3.7083333333333335
line_27,r08,qft,4,0,11,58,10,5.8
line_27,r08,qft,4,0,22,49,10,4.9
line_27,r08,qft,4,0,33,64,10,6.4
line_27,r08,qft,4,0,44,50,10,5.0
line_27,r08,qft,4,0,55,53,10,5.3
line_27,r08,qft,4,1,11,19,10,1.9
line_27,r08,qft,4,1,22,19,10,1.9
line_27,r08,qft,4,1,33,19,10,1.9
line_27,r08,qft,4,1,44,19,10,1.9
line_27,r08,qft,4,1,55,19,10,1.9
line_27,r08,qft,4,3,11,17,10,1.7
line_27,r08,qft,4,3,22,15,10,1.5
line_27,r08,qft,4,3,33,15,10,1.5
line_27,r08,qft,4,3,44,17,10,1.7
line_27,r08,qft,4,3,55,17,10,1.7
line_27,r08,qft,8,0,11,182,26,7.0
line_27,r08,qft,8,0,22,178,26,6.846153846153846
line_27,r08,qft,8,0,33,184,26,7.076923076923077
line_27,r08,qft,8,0,44,205,26,7.884615384615385
line_27,r08,qft,8,0,55,180,26,6.923076923076923
line_27,r08,qft,8,1,11,67,26,2.576923076923077
line_27,r08,qft,8,1,22,68,26,2.6153846153846154
line_27,r08,qft,8,1,33,63,26,2.423076923076923
line_27,r08,qft,8,1,44,67,26,2.576923076923077
line_27,r08,qft,8,1,55,67,26,2.576923076923077
line_27,r08,qft,8,3,11,55,26,2.1153846153846154
line_27,r08,qft,8,3,22,52,26,2.0
line_27,r08,qft,8,3,33,57,26,2.1923076923076925
line_27,r08,qft,8,3,44,49,26,1.8846153846153846
line_27,r08,qft,8,3,55,55,26,2.1153846153846154
line_27,r08,qft,12,0,11,304,42,7.238095238095238
line_27,r08,qft,12,0,22,295,42,7.023809523809524
line_27,r08,qft,12,0,33,321,42,7.642857142857143
line_27,r08,qft,12,0,44,298,42,7.095238095238095
line_27,r08,qft,12,0,55,300,42,7.142857142857143
line_27,r08,qft,12,1,11,123,42,2.9285714285714284
line_27,r08,qft,12,1,22,107,42,2.5476190476190474
line_27,r08,qft,12,1,33,117,42,2.7857142857142856
line_27,r08,qft,12,1,44,126,42,3.0
line_27,r08,qft,12,1,55,119,42,2.8333333333333335
line_27,r08,qft,12,3,11,91,42,2.1666666666666665
line_27,r08,qft,12,3,22,92,42,2.1904761904761907
line_27,r08,qft,12,3,33,91,42,2.1666666666666665
line_27,r08,qft,12,3,44,94,42,2.238095238095238
line_27,r08,qft,12,3,55,97,42,2.3095238095238093
line_27,r08,qft,16,0,11,428,58,7.379310344827586
line_27,r08,qft,16,0,22,497,58,8.568965517241379
line_27,r08,qft,16,0,33,498,58,8.586206896551724
line_27,r08,qft,16,0,44,486,58,8.379310344827585
line_27,r08,qft,16,0,55,379,58,6.5344827586206895
line_27,r08,qft,16,1,11,171,58,2.9482758620689653
line_27,r08,qft,16,1,22,166,58,2.8620689655172415
line_27,r08,qft,16,1,33,171,58,2.9482758620689653
line_27,r08,qft,16,1,44,163,58,2.810344827586207
line_27,r08,qft,16,1,55,171,58,2.9482758620689653
line_27,r08,qft,16,3,11,127,58,2.189655172413793
line_27,r08,qft,16,3,22,131,58,2.2586206896551726
line_27,r08,qft,16,3,33,135,58,2.3275862068965516
line_27,r08,qft,16,3,44,125,58,2.1551724137931036
line_27,r08,qft,16,3,55,115,58,1.9827586206896552
line_27,r08,qft,20,0,11,669,74,9.04054054054054
line_27,r08,qft,20,0,22,687,74,9.283783783783784
line_27,r08,qft,20,0,33,689,74,9.31081081081081
line_27,r08,qft,20,0,44,739,74,9.986486486486486
line_27,r08,qft,20,0,55,669,74,9.04054054054054
line_27,r08,qft,20,1,11,211,74,2.8513513513513513
line_27,r08,qft,20,1,22,221,74,2.9864864864864864
line_27,r08,qft,20,1,33,211,74,2.8513513513513513
line_27,r08,qft,20,1,44,229,74,3.0945945945945947
line_27,r08,qft,20,1,55,223,74,3.0135135135135136
line_27,r08,qft,20,3,11,167,74,2.2567567567567566
line_27,r08,qft,20,3,22,159,74,2.1486486486486487
line_27,r08,qft,20,3,33,162,74,2.189189189189189
line_27,r08,qft,20,3,44,159,74,2.1486486486486487
line_27,r08,qft,20,3,55,161,74,2.175675675675676
line_27,r08,qft,24,0,11,788,90,8.755555555555556
line_27,r08,qft,24,0,22,843,90,9.366666666666667
line_27,r08,qft,24,0,33,913,90,10.144444444444444
line_27,r08,qft,24,0,44,852,90,9.466666666666667
line_27,r08,qft,24,0,55,846,90,9.4
line_27,r08,qft,24,1,11,271,90,3.011111111111111
line_27,r08,qft,24,1,22,269,90,2.988888888888889
line_27,r08,qft,24,1,33,278,90,3.088888888888889
line_27,r08,qft,24,1,44,261,90,2.9
line_27,r08,qft,24,1,55,275,90,3.0555555555555554
line_27,r08,qft,24,3,11,207,90,2.3
line_27,r08,qft,24,3,22,187,90,2.077777777777778
line_27,r08,qft,24,3,33,173,90,1.9222222222222223
line_27,r08,qft,24,3,44,216,90,2.4
line_27,r08,qft,24,3,55,217,90,2.411111111111111
line_27,r08,ghz_chain,4,0,11,30,3,10.0
line_27,r08,ghz_chain,4,0,22,33,3,11.0
line_27,r08,ghz_chain,4,0,33,30,3,10.0
line_27,r08,ghz_chain,4,0,44,24,3,8.0
line_27,r08,ghz_chain,4,0,55,33,3,11.0
line_27,r08,ghz_chain,4,1,11,3,3,1.0
line_27,r08,ghz_chain,4,1,22,3,3,1.0
line_27,r08,ghz_chain,4,1,33,3,3,1.0
line_27,r08,ghz_chain,4,1,44,3,3,1.0
line_27,r08,ghz_chain,4,1,55,3,3,1.0
line_27,r08,ghz_chain,4,3,11,3,3,1.0
line_27,r08,ghz_chain,4,3,22,3,3,1.0
line_27,r08,ghz_chain,4,3,33,3,3,1.0
line_27,r08,ghz_chain,4,3,44,3,3,1.0
line_27,r08,ghz_chain,4,3,55,3,3,1.0
line_27,r08,ghz_chain,8,0,11,102,7,14.571428571428571
line_27,r08,ghz_chain,8,0,22,93,7,13.285714285714286
line_27,r08,ghz_chain,8,0,33,87,7,12.428571428571429
line_27,r08,ghz_chain,8,0,44,97,7,13.857142857142858
line_27,r08,ghz_chain,8,0,55,104,7,14.857142857142858
line_27,r08,ghz_chain,8,1,11,7,7,1.0
line_27,r08,ghz_chain,8,1,22,7,7,1.0
line_27,r08,ghz_chain,8,1,33,7,7,1.0
line_27,r08,ghz_chain,8,1,44,7,7,1.0
line_27,r08,ghz_chain,8,1,55,7,7,1.0
line_27,r08,ghz_chain,8,3,11,7,7,1.0
line_27,r08,ghz_chain,8,3,22,7,7,1.0
line_27,r08,ghz_chain,8,3,33,7,7,1.0
line_27,r08,ghz_chain,8,3,44,7,7,1.0
line_27,r08,ghz_chain,8,3,55,7,7,1.0
line_27,r08,ghz_chain,12,0,11,151,11,13.727272727272727
line_27,r08,ghz_chain,12,0,22,167,11,15.181818181818182
line_27,r08,ghz_chain,12,0,33,172,11,15.636363636363637
line_27,r08,ghz_chain,12,0,44,149,11,13.545454545454545
line_27,r08,ghz_chain,12,0,55,144,11,13.090909090909092
line_27,r08,ghz_chain,12,1,11,11,11,1.0
line_27,r08,ghz_chain,12,1,22,11,11,1.0
line_27,r08,ghz_chain,12,1,33,11,11,1.0
line_27,r08,ghz_chain,12,1,44,11,11,1.0
line_27,r08,ghz_chain,12,1,55,11,11,1.0
line_27,r08,ghz_chain,12,3,11,11,11,1.0
line_27,r08,ghz_chain,12,3,22,11,11,1.0
line_27,r08,ghz_chain,12,3,33,11,11,1.0
line_27,r08,ghz_chain,12,3,44,11,11,1.0
line_27,r08,ghz_chain,12,3,55,11,11,1.0
line_27,r08,ghz_chain,16,0,11,206,15,13.733333333333333
line_27,r08,ghz_chain,16,0,22,206,15,13.733333333333333
line_27,r08,ghz_chain,16,0,33,207,15,13.8
line_27,r08,ghz_chain,16,0,44,207,15,13.8
line_27,r08,ghz_chain,16,0,55,202,15,13.466666666666667
line_27,r08,ghz_chain,16,1,11,15,15,1.0
line_27,r08,ghz_chain,16,1,22,15,15,1.0
line_27,r08,ghz_chain,16,1,33,15,15,1.0
line_27,r08,ghz_chain,16,1,44,15,15,1.0
line_27,r08,ghz_chain,16,1,55,15,15,1.0
line_27,r08,ghz_chain,16,3,11,15,15,1.0
line_27,r08,ghz_chain,16,3,22,15,15,1.0
line_27,r08,ghz_chain,16,3,33,15,15,1.0
line_27,r08,ghz_chain,16,3,44,15,15,1.0
line_27,r08,ghz_chain,16,3,55,15,15,1.0
line_27,r08,ghz_chain,20,0,11,277,19,14.578947368421053
line_27,r08,ghz_chain,20,0,22,267,19,14.052631578947368
line_27,r08,ghz_chain,20,0,33,306,19,16.105263157894736
line_27,r08,ghz_chain,20,0,44,247,19,13.0
line_27,r08,ghz_chain,20,0,55,257,19,13.526315789473685
line_27,r08,ghz_chain,20,1,11,19,19,1.0
line_27,r08,ghz_chain,20,1,22,19,19,1.0
line_27,r08,ghz_chain,20,1,33,19,19,1.0
line_27,r08,ghz_chain,20,1,44,19,19,1.0
line_27,r08,ghz_chain,20,1,55,19,19,1.0
line_27,r08,ghz_chain,20,3,11,19,19,1.0
line_27,r08,ghz_chain,20,3,22,19,19,1.0
line_27,r08,ghz_chain,20,3,33,19,19,1.0
line_27,r08,ghz_chain,20,3,44,19,19,1.0
line_27,r08,ghz_chain,20,3,55,19,19,1.0
line_27,r08,ghz_chain,24,0,11,316,23,13.73913043478261
line_27,r08,ghz_chain,24,0,22,298,23,12.956521739130435
line_27,r08,ghz_chain,24,0,33,361,23,15.695652173913043
line_27,r08,ghz_chain,24,0,44,322,23,14.0
line_27,r08,ghz_chain,24,0,55,339,23,14.73913043478261
line_27,r08,ghz_chain,24,1,11,23,23,1.0
line_27,r08,ghz_chain,24,1,22,23,23,1.0
line_27,r08,ghz_chain,24,1,33,23,23,1.0
line_27,r08,ghz_chain,24,1,44,23,23,1.0
line_27,r08,ghz_chain,24,1,55,23,23,1.0
line_27,r08,ghz_chain,24,3,11,23,23,1.0
line_27,r08,ghz_chain,24,3,22,23,23,1.0
line_27,r08,ghz_chain,24,3,33,23,23,1.0
line_27,r08,ghz_chain,24,3,44,23,23,1.0
line_27,r08,ghz_chain,24,3,55,23,23,1.0
line_27,r08,ghz_star,4,0,11,33,3,11.0
line_27,r08,ghz_star,4,0,22,36,3,12.0
line_27,r08,ghz_star,4,0,33,30,3,10.0
line_27,r08,ghz_star,4,0,44,36,3,12.0
line_27,r08,ghz_star,4,0,55,33,3,11.0
line_27,r08,ghz_star,4,1,11,6,3,2.0
line_27,r08,ghz_star,4,1,22,5,3,1.6666666666666667
line_27,r08,ghz_star,4,1,33,6,3,2.0
line_27,r08,ghz_star,4,1,44,5,3,1.6666666666666667
line_27,r08,ghz_star,4,1,55,6,3,2.0
line_27,r08,ghz_star,4,3,11,4,3,1.3333333333333333
line_27,r08,ghz_star,4,3,22,5,3,1.6666666666666667
line_27,r08,ghz_star,4,3,33,4,3,1.3333333333333333
line_27,r08,ghz_star,4,3,44,4,3,1.3333333333333333
line_27,r08,ghz_star,4,3,55,6,3,2.0
line_27,r08,ghz_star,8,0,11,99,7,14.142857142857142
line_27,r08,ghz_star,8,0,22,99,7,14.142857142857142
line_27,r08,ghz_star,8,0,33,84,7,12.0
line_27,r08,ghz_star,8,0,44,96,7,13.714285714285714
line_27,r08,ghz_star,8,0,55,98,7,14.0
line_27,r08,ghz_star,8,1,11,27,7,3.857142857142857
line_27,r08,ghz_star,8,1,22,24,7,3.4285714285714284
line_27,r08,ghz_star,8,1,33,31,7,4.428571428571429
line_27,r08,ghz_star,8,1,44,31,7,4.428571428571429
line_27,r08,ghz_star,8,1,55,31,7,4.428571428571429
line_27,r08,ghz_star,8,3,11,24,7,3.4285714285714284
line_27,r08,ghz_star,8,3,22,21,7,3.0
line_27,r08,ghz_star,8,3,33,18,7,2.5714285714285716
line_27,r08,ghz_star,8,3,44,23,7,3.2857142857142856
line_27,r08,ghz_star,8,3,55,18,7,2.5714285714285716
line_27,r08,ghz_star,12,0,11,127,11,11.545454545454545
line_27,r08,ghz_star,12,0,22,158,11,14.363636363636363
line_27,r08,ghz_star,12,0,33,148,11,13.454545454545455
line_27,r08,ghz_star,12,0,44,142,11,12.909090909090908
line_27,r08,ghz_star,12,0,55,135,11,12.272727272727273
line_27,r08,ghz_star,12,1,11,59,11,5.363636363636363
line_27,r08,ghz_star,12,1,22,64,11,5.818181818181818
line_27,r08,ghz_star,12,1,33,73,11,6.636363636363637
line_27,r08,ghz_star,12,1,44,59,11,5.363636363636363
line_27,r08,ghz_star,12,1,55,74,11,6.7272727272727275
line_27,r08,ghz_star,12,3,11,37,11,3.3636363636363638
line_27,r08,ghz_star,12,3,22,57,11,5.181818181818182
line_27,r08,ghz_star,12,3,33,68,11,6.181818181818182
line_27,r08,ghz_star,12,3,44,46,11,4.181818181818182
line_27,r08,ghz_star,12,3,55,47,11,4.2727272727272725
line_27,r08,ghz_star,16,0,11,191,15,12.733333333333333
line_27,r08,ghz_star,16,0,22,219,15,14.6
line_27,r08,ghz_star,16,0,33,212,15,14.133333333333333
line_27,r08,ghz_star,16,0,44,197,15,13.133333333333333
line_27,r08,ghz_star,16,0,55,190,15,12.666666666666666
line_27,r08,ghz_star,16,1,11,87,15,5.8
line_27,r08,ghz_star,16,1,22,73,15,4.866666666666666
line_27,r08,ghz_star,16,1,33,100,15,6.666666666666667
line_27,r08,ghz_star,16,1,44,105,15,7.0
line_27,r08,ghz_star,16,1,55,106,15,7.066666666666666
line_27,r08,ghz_star,16,3,11,70,15,4.666666666666667
line_27,r08,ghz_star,16,3,22,69,15,4.6
line_27,r08,ghz_star,16,3,33,93,15,6.2
line_27,r08,ghz_star,16,3,44,89,15,5.933333333333334
line_27,r08,ghz_star,16,3,55,93,15,6.2
line_27,r08,ghz_star,20,0,11,249,19,13.105263157894736
line_27,r08,ghz_star,20,0,22,274,19,14.421052631578947
line_27,r08,ghz_star,20,0,33,290,19,15.263157894736842
line_27,r08,ghz_star,20,0,44,258,19,13.578947368421053
line_27,r08,ghz_star,20,0,55,245,19,12.894736842105264
line_27,r08,ghz_star,20,1,11,133,19,7.0
line_27,r08,ghz_star,20,1,22,114,19,6.0
line_27,r08,ghz_star,20,1,33,79,19,4.157894736842105
line_27,r08,ghz_star,20,1,44,142,19,7.473684210526316
line_27,r08,ghz_star,20,1,55,129,19,6.7894736842105265
line_27,r08,ghz_star,20,3,11,96,19,5.052631578947368
line_27,r08,ghz_star,20,3,22,88,19,4.631578947368421
line_27,r08,ghz_star,20,3,33,111,19,5.842105263157895
line_27,r08,ghz_star,20,3,44,109,19,5.7368421052631575
line_27,r08,ghz_star,20,3,55,108,19,5.684210526315789
line_27,r08,ghz_star,24,0,11,298,23,12.956521739130435
line_27,r08,ghz_star,24,0,22,294,23,12.782608695652174
line_27,r08,ghz_star,24,0,33,322,23,14.0
line_27,r08,ghz_star,24,0,44,319,23,13.869565217391305
line_27,r08,ghz_star,24,0,55,312,23,13.565217391304348
line_27,r08,ghz_star,24,1,11,98,23,4.260869565217392
line_27,r08,ghz_star,24,1,22,133,23,5.782608695652174
line_27,r08,ghz_star,24,1,33,92,23,4.0
line_27,r08,ghz_star,24,1,44,95,23,4.130434782608695
line_27,r08,ghz_star,24,1,55,153,23,6.6521739130434785
line_27,r08,ghz_star,24,3,11,134,23,5.826086956521739
line_27,r08,ghz_star,24,3,22,123,23,5.3478260869565215
line_27,r08,ghz_star,24,3,33,76,23,3.3043478260869565
line_27,r08,ghz_star,24,3,44,127,23,5.521739130434782
line_27,r08,ghz_star,24,3,55,138,23,6.0
line_27,r08,efficient_su2,4,0,11,51,8,6.375
line_27,r08,efficient_su2,4,0,22,61,8,7.625
line_27,r08,efficient_su2,4,0,33,64,8,8.0
line_27,r08,efficient_su2,4,0,44,59,8,7.375
line_27,r08,efficient_su2,4,0,55,54,8,6.75
line_27,r08,efficient_su2,4,1,11,18,8,2.25
line_27,r08,efficient_su2,4,1,22,19,8,2.375
line_27,r08,efficient_su2,4,1,33,17,8,2.125
line_27,r08,efficient_su2,4,1,44,17,8,2.125
line_27,r08,efficient_su2,4,1,55,17,8,2.125
line_27,r08,efficient_su2,4,3,11,14,8,1.75
line_27,r08,efficient_su2,4,3,22,14,8,1.75
line_27,r08,efficient_su2,4,3,33,14,8,1.75
line_27,r08,efficient_su2,4,3,44,14,8,1.75
line_27,r08,efficient_su2,4,3,55,14,8,1.75
line_27,r08,efficient_su2,8,0,11,171,16,10.6875
line_27,r08,efficient_su2,8,0,22,184,16,11.5
line_27,r08,efficient_su2,8,0,33,165,16,10.3125
line_27,r08,efficient_su2,8,0,44,122,16,7.625
line_27,r08,efficient_su2,8,0,55,149,16,9.3125
line_27,r08,efficient_su2,8,1,11,50,16,3.125
line_27,r08,efficient_su2,8,1,22,50,16,3.125
line_27,r08,efficient_su2,8,1,33,50,16,3.125
line_27,r08,efficient_su2,8,1,44,50,16,3.125
line_27,r08,efficient_su2,8,1,55,50,16,3.125
line_27,r08,efficient_su2,8,3,11,46,16,2.875
line_27,r08,efficient_su2,8,3,22,46,16,2.875
line_27,r08,efficient_su2,8,3,33,46,16,2.875
line_27,r08,efficient_su2,8,3,44,46,16,2.875
line_27,r08,efficient_su2,8,3,55,46,16,2.875
line_27,r08,efficient_su2,12,0,11,254,24,10.583333333333334
line_27,r08,efficient_su2,12,0,22,303,24,12.625
line_27,r08,efficient_su2,12,0,33,255,24,10.625
line_27,r08,efficient_su2,12,0,44,261,24,10.875
line_27,r08,efficient_su2,12,0,55,245,24,10.208333333333334
line_27,r08,efficient_su2,12,1,11,82,24,3.4166666666666665
line_27,r08,efficient_su2,12,1,22,82,24,3.4166666666666665
line_27,r08,efficient_su2,12,1,33,82,24,3.4166666666666665
line_27,r08,efficient_su2,12,1,44,82,24,3.4166666666666665
line_27,r08,efficient_su2,12,1,55,82,24,3.4166666666666665
line_27,r08,efficient_su2,12,3,11,78,24,3.25
line_27,r08,efficient_su2,12,3,22,78,24,3.25
line_27,r08,efficient_su2,12,3,33,78,24,3.25
line_27,r08,efficient_su2,12,3,44,78,24,3.25
line_27,r08,efficient_su2,12,3,55,78,24,3.25
line_27,r08,efficient_su2,16,0,11,394,32,12.3125
line_27,r08,efficient_su2,16,0,22,419,32,13.09375
line_27,r08,efficient_su2,16,0,33,404,32,12.625
line_27,r08,efficient_su2,16,0,44,404,32,12.625
line_27,r08,efficient_su2,16,0,55,385,32,12.03125
line_27,r08,efficient_su2,16,1,11,122,32,3.8125
line_27,r08,efficient_su2,16,1,22,122,32,3.8125
line_27,r08,efficient_su2,16,1,33,122,32,3.8125
line_27,r08,efficient_su2,16,1,44,122,32,3.8125
line_27,r08,efficient_su2,16,1,55,122,32,3.8125
line_27,r08,efficient_su2,16,3,11,114,32,3.5625
line_27,r08,efficient_su2,16,3,22,114,32,3.5625
line_27,r08,efficient_su2,16,3,33,114,32,3.5625
line_27,r08,efficient_su2,16,3,44,110,32,3.4375
line_27,r08,efficient_su2,16,3,55,114,32,3.5625
line_27,r08,efficient_su2,20,0,11,439,40,10.975
line_27,r08,efficient_su2,20,0,22,422,40,10.55
line_27,r08,efficient_su2,20,0,33,487,40,12.175
line_27,r08,efficient_su2,20,0,44,493,40,12.325
line_27,r08,efficient_su2,20,0,55,432,40,10.8
line_27,r08,efficient_su2,20,1,11,154,40,3.85
line_27,r08,efficient_su2,20,1,22,154,40,3.85
line_27,r08,efficient_su2,20,1,33,154,40,3.85
line_27,r08,efficient_su2,20,1,44,154,40,3.85
line_27,r08,efficient_su2,20,1,55,154,40,3.85
line_27,r08,efficient_su2,20,3,11,146,40,3.65
line_27,r08,efficient_su2,20,3,22,146,40,3.65
line_27,r08,efficient_su2,20,3,33,146,40,3.65
line_27,r08,efficient_su2,20,3,44,146,40,3.65
line_27,r08,efficient_su2,20,3,55,146,40,3.65
line_27,r08,efficient_su2,24,0,11,503,48,10.479166666666666
line_27,r08,efficient_su2,24,0,22,538,48,11.208333333333334
line_27,r08,efficient_su2,24,0,33,520,48,10.833333333333334
line_27,r08,efficient_su2,24,0,44,542,48,11.291666666666666
line_27,r08,efficient_su2,24,0,55,546,48,11.375
line_27,r08,efficient_su2,24,1,11,186,48,3.875
line_27,r08,efficient_su2,24,1,22,186,48,3.875
line_27,r08,efficient_su2,24,1,33,186,48,3.875
line_27,r08,efficient_su2,24,1,44,186,48,3.875
line_27,r08,efficient_su2,24,1,55,186,48,3.875
line_27,r08,efficient_su2,24,3,11,178,48,3.7083333333333335
line_27,r08,efficient_su2,24,3,22,178,48,3.7083333333333335
line_27,r08,efficient_su2,24,3,33,178,48,3.7083333333333335
line_27,r08,efficient_su2,24,3,44,178,48,3.7083333333333335
line_27,r08,efficient_su2,24,3,55,178,48,3.7083333333333335
line_27,r09,qft,4,0,11,49,10,4.9
line_27,r09,qft,4,0,22,50,10,5.0
line_27,r09,qft,4,0,33,41,10,4.1
line_27,r09,qft,4,0,44,46,10,4.6
line_27,r09,qft,4,0,55,49,10,4.9
line_27,r09,qft,4,1,11,19,10,1.9
line_27,r09,qft,4,1,22,19,10,1.9
line_27,r09,qft,4,1,33,19,10,1.9
line_27,r09,qft,4,1,44,19,10,1.9
line_27,r09,qft,4,1,55,19,10,1.9
line_27,r09,qft,4,3,11,15,10,1.5
line_27,r09,qft,4,3,22,15,10,1.5
line_27,r09,qft,4,3,33,15,10,1.5
line_27,r09,qft,4,3,44,17,10,1.7
line_27,r09,qft,4,3,55,17,10,1.7
line_27,r09,qft,8,0,11,144,26,5.538461538461538
line_27,r09,qft,8,0,22,161,26,6.1923076923076925
line_27,r09,qft,8,0,33,176,26,6.769230769230769
line_27,r09,qft,8,0,44,168,26,6.461538461538462
line_27,r09,qft,8,0,55,134,26,5.153846153846154
line_27,r09,qft,8,1,11,63,26,2.423076923076923
line_27,r09,qft,8,1,22,68,26,2.6153846153846154
line_27,r09,qft,8,1,33,63,26,2.423076923076923
line_27,r09,qft,8,1,44,63,26,2.423076923076923
line_27,r09,qft,8,1,55,69,26,2.6538461538461537
line_27,r09,qft,8,3,11,49,26,1.8846153846153846
line_27,r09,qft,8,3,22,52,26,2.0
line_27,r09,qft,8,3,33,57,26,2.1923076923076925
line_27,r09,qft,8,3,44,49,26,1.8846153846153846
line_27,r09,qft,8,3,55,55,26,2.1153846153846154
line_27,r09,qft,12,0,11,311,42,7.404761904761905
line_27,r09,qft,12,0,22,315,42,7.5
line_27,r09,qft,12,0,33,343,42,8.166666666666666
line_27,r09,qft,12,0,44,300,42,7.142857142857143
line_27,r09,qft,12,0,55,295,42,7.023809523809524
line_27,r09,qft,12,1,11,125,42,2.9761904761904763
line_27,r09,qft,12,1,22,113,42,2.6904761904761907
line_27,r09,qft,12,1,33,127,42,3.0238095238095237
line_27,r09,qft,12,1,44,126,42,3.0
line_27,r09,qft,12,1,55,116,42,2.761904761904762
line_27,r09,qft,12,3,11,83,42,1.9761904761904763
line_27,r09,qft,12,3,22,91,42,2.1666666666666665
line_27,r09,qft,12,3,33,91,42,2.1666666666666665
line_27,r09,qft,12,3,44,91,42,2.1666666666666665
line_27,r09,qft,12,3,55,97,42,2.3095238095238093
line_27,r09,qft,16,0,11,418,58,7.206896551724138
line_27,r09,qft,16,0,22,423,58,7.293103448275862
line_27,r09,qft,16,0,33,413,58,7.120689655172414
line_27,r09,qft,16,0,44,435,58,7.5
line_27,r09,qft,16,0,55,402,58,6.931034482758621
line_27,r09,qft,16,1,11,171,58,2.9482758620689653
line_27,r09,qft,16,1,22,147,58,2.5344827586206895
line_27,r09,qft,16,1,33,165,58,2.8448275862068964
line_27,r09,qft,16,1,44,151,58,2.603448275862069
line_27,r09,qft,16,1,55,171,58,2.9482758620689653
line_27,r09,qft,16,3,11,135,58,2.3275862068965516
line_27,r09,qft,16,3,22,133,58,2.293103448275862
line_27,r09,qft,16,3,33,135,58,2.3275862068965516
line_27,r09,qft,16,3,44,125,58,2.1551724137931036
line_27,r09,qft,16,3,55,115,58,1.9827586206896552
line_27,r09,qft,20,0,11,643,74,8.68918918918919
line_27,r09,qft,20,0,22,615,74,8.31081081081081
line_27,r09,qft,20,0,33,569,74,7.6891891891891895
line_27,r09,qft,20,0,44,626,74,8.45945945945946
line_27,r09,qft,20,0,55,629,74,8.5
line_27,r09,qft,20,1,11,222,74,3.0
line_27,r09,qft,20,1,22,223,74,3.0135135135135136
line_27,r09,qft,20,1,33,227,74,3.0675675675675675
line_27,r09,qft,20,1,44,227,74,3.0675675675675675
line_27,r09,qft,20,1,55,221,74,2.9864864864864864
line_27,r09,qft,20,3,11,152,74,2.054054054054054
line_27,r09,qft,20,3,22,161,74,2.175675675675676
line_27,r09,qft,20,3,33,177,74,2.391891891891892
line_27,r09,qft,20,3,44,161,74,2.175675675675676
line_27,r09,qft,20,3,55,163,74,2.2027027027027026
line_27,r09,qft,24,0,11,933,90,10.366666666666667
line_27,r09,qft,24,0,22,995,90,11.055555555555555
line_27,r09,qft,24,0,33,893,90,9.922222222222222
line_27,r09,qft,24,0,44,881,90,9.78888888888889
line_27,r09,qft,24,0,55,797,90,8.855555555555556
line_27,r09,qft,24,1,11,279,90,3.1
line_27,r09,qft,24,1,22,267,90,2.966666666666667
